series;model;train_time;val_MAE;val_RMSE;val_sMAPE;test_MAE;test_RMSE;test_sMAPE;error_occurred
B;GRU (16u, 6w, 150e, 16b);11,68005895614624;3,571002864837649;4,358431766538546;3,558816622140512;3,4422974557587582;4,151820013910523;3,4360141168267058;False
B;GRU (16u, 6w, 30e, 32b);6,687652587890625;3,7396969795227073;4,336998769482666;3,727700217381591;3,3350007028290705;4,033475982320038;3,3285019385877903;False
B;GRU (16u, 6w, 50e, 32b);7,36939263343811;3,7084712028503444;4,325936093495263;3,696538429247462;3,316105235706675;4,0186213653581575;3,309594905339547;False
B;GRU (16u, 6w, 100e, 32b);9,615137577056885;3,7287976264953637;4,354246057131223;3,7168163186791086;3,2777335427024137;4,007546116147401;3,2711736790628074;False
B;GRU (16u, 6w, 150e, 32b);12,467389822006226;3,69941945075989;4,334400985592534;3,687662801905138;3,2910350452769874;4,016793213615134;3,284266165762515;False
B;GRU (16u, 6w, 30e, 64b);6,193621635437012;3,703958654403689;4,325547544566716;3,692107004603762;3,3502037741921153;4,038665226332488;3,343639336156565;False
B;GRU (16u, 6w, 50e, 64b);7,014545440673828;3,7765083312988303;4,35856692266764;3,764276972795786;3,332629810680041;4,049205192246591;3,3261489710685455;False
B;GRU (16u, 6w, 100e, 64b);9,141191720962524;3,741048812866213;4,345351109074009;3,7289090800464018;3,3017991961854865;4,016644603476651;3,2954416860086293;False
B;GRU (16u, 6w, 150e, 64b);11,236562490463257;3,707170677185061;4,337136993880341;3,6951225063615776;3,2934128732392267;4,007374762757664;3,2869133066620178;False
B;GRU (16u, 12w, 30e, 16b);6,735006093978882;3,65714182853699;4,3119781288580885;3,6453134411579393;3,3343115141897477;4,036285733241393;3,3276734633235536;False
B;GRU (16u, 12w, 50e, 16b);7,993998050689697;3,700102281570437;4,3284003577951315;3,6881768607143375;3,2882029215494777;4,007547749384512;3,2816085877250023;False
B;GRU (16u, 12w, 100e, 16b);10,690348148345947;3,6716706275939965;4,372822403636;3,6599466641990674;3,31625694506096;4,073237619202378;3,3094160929357535;False
B;GRU (16u, 12w, 150e, 16b);13,61579179763794;3,0240935325622584;3,964912996093718;3,0091314416189285;3,945736463142163;4,557985809366518;3,942790055828786;False
B;GRU (16u, 12w, 30e, 32b);7,179698705673218;3,7996971607208274;4,385638793122373;3,7872813164622987;3,3351352113665955;4,086842227927912;3,3285720583299643;False
B;GRU (16u, 12w, 50e, 32b);7,613691329956055;3,6781751155853297;4,3084980360708105;3,6663749823515412;3,333760579427082;4,029322506632135;3,3271743720063918;False
B;GRU (16u, 12w, 100e, 32b);9,886192083358765;3,684975099563601;4,327485792127217;3,6731728066134424;3,3001135623816276;4,020332429451175;3,293388751796628;False
B;GRU (16u, 12w, 150e, 32b);12,423161506652832;3,6778285026550317;4,375300013489142;3,66616822508485;3,31096515077533;4,0686503066844635;3,304055069032503;False
B;GRU (16u, 12w, 30e, 64b);6,317322254180908;3,7159878253936793;4,32298696390243;3,70413433149895;3,3410558989553727;4,038134254983964;3,334488198290983;False
B;GRU (16u, 12w, 50e, 64b);7,1601722240448;3,6790379524230983;4,31097526619367;3,667222107494065;3,3292097611860783;4,0262116698777035;3,322603003746636;False
B;GRU (16u, 12w, 100e, 64b);9,377637147903442;3,662630224227908;4,310584358877012;3,6508262436957093;3,336382085626774;4,033360985134574;3,3297494164890167;False
B;GRU (16u, 12w, 150e, 64b);11,4329993724823;3,6711961746215844;4,382160315742495;3,659460947401931;3,3330520167495252;4,08498332144358;3,3262821226658787;False
B;GRU (16u, 18w, 30e, 16b);6,92974853515625;3,662327909469607;4,317207665067915;3,650491989509356;3,333407084147134;4,03650529970444;3,326768890951675;False
B;GRU (16u, 18w, 50e, 16b);8,145605325698853;3,707040452957156;4,332201241746813;3,695000001560446;3,2972476843631617;4,012679376149065;3,290731569840301;False
B;GRU (16u, 18w, 100e, 16b);11,923933982849121;3,6913470745086694;4,326095933354401;3,6793834297814936;3,296564044374407;4,010389110548922;3,2900085970325197;False
B;GRU (16u, 18w, 150e, 16b);14,1523118019104;3,690519523620608;4,402140710986706;3,6789397401340107;3,32310421105587;4,091084580840535;3,3162224924779653;False
B;GRU (16u, 18w, 30e, 32b);6,423048973083496;3,7372443675994895;4,335740751351578;3,725269940510092;3,330462600245619;4,0398844588182135;3,323939079887629;False
B;GRU (16u, 18w, 50e, 32b);7,532458066940308;3,6923657894134547;4,3175338812518325;3,6805040441486345;3,3228514700224894;4,023531857583788;3,316271374114066;False
